DateTime,name,value
2019-01-01T00:00:00.0,bus-7623-bus-7624-i_10163,18.24011298802151
2019-01-01T01:00:00.0,bus-7623-bus-7624-i_10163,17.519974674642977
2019-01-01T00:00:00.0,bus-7625-bus-7626-i_10164,51.27286906835927
2019-01-01T01:00:00.0,bus-7625-bus-7626-i_10164,49.21452318131719
2019-01-01T00:00:00.0,bus-7627-bus-7628-i_10165,1.411610761587747
2019-01-01T01:00:00.0,bus-7627-bus-7628-i_10165,4.375066773109257
2019-01-01T00:00:00.0,bus-7630-bus-7629-i_10166,1.3112050000000015
2019-01-01T01:00:00.0,bus-7630-bus-7629-i_10166,1.2735100000000015
2019-01-01T00:00:00.0,bus-7631-bus-7633-i_10167,30.810706066713937
2019-01-01T01:00:00.0,bus-7631-bus-7633-i_10167,31.366725977436616
2019-01-01T00:00:00.0,bus-7632-bus-7631-i_10168,185.7734907176623
2019-01-01T01:00:00.0,bus-7632-bus-7631-i_10168,184.01909339474403
2019-01-01T00:00:00.0,bus-7635-bus-7634-i_10169,0.35101022687440186
2019-01-01T01:00:00.0,bus-7635-bus-7634-i_10169,0.350934109691346
2019-01-01T00:00:00.0,bus-7636-bus-7637-i_10170,88.38095540871814
2019-01-01T01:00:00.0,bus-7636-bus-7637-i_10170,87.78740735512801
2019-01-01T00:00:00.0,bus-7638-bus-7639-i_10171,55.8092499999999
2019-01-01T01:00:00.0,bus-7638-bus-7639-i_10171,53.39403999999991
2019-01-01T00:00:00.0,bus-7641-bus-7640-i_10172,-85.34433536023047
2019-01-01T01:00:00.0,bus-7641-bus-7640-i_10172,-75.02723754545299
2019-01-01T00:00:00.0,bus-7642-bus-7643-i_10173,-25.289357807563263
2019-01-01T01:00:00.0,bus-7642-bus-7643-i_10173,-22.632648554972498
2019-01-01T00:00:00.0,bus-7645-bus-7644-i_10174,1.8495419629547156
2019-01-01T01:00:00.0,bus-7645-bus-7644-i_10174,1.7989470146023916
2019-01-01T00:00:00.0,bus-7647-bus-7646-i_10175,-2.77398765187232
2019-01-01T01:00:00.0,bus-7647-bus-7646-i_10175,-2.8091840330441844
2019-01-01T00:00:00.0,bus-7649-bus-7648-i_10176,-8.390524260786119
2019-01-01T01:00:00.0,bus-7649-bus-7648-i_10176,-7.832699745529769
2019-01-01T00:00:00.0,bus-7651-bus-7650-i_10177,1.868654546040311
2019-01-01T01:00:00.0,bus-7651-bus-7650-i_10177,1.8344126918967987
2019-01-01T00:00:00.0,bus-7652-bus-7653-i_10178,17.98504816952345
2019-01-01T01:00:00.0,bus-7652-bus-7653-i_10178,17.223874940305627
2019-01-01T00:00:00.0,bus-7655-bus-7654-i_10179,206.186298100703
2019-01-01T01:00:00.0,bus-7655-bus-7654-i_10179,189.96569847269868
2019-01-01T00:00:00.0,bus-7656-bus-7658-i_10181,6.812029999339958
2019-01-01T01:00:00.0,bus-7656-bus-7658-i_10181,6.2110771023054925
2019-01-01T00:00:00.0,bus-7658-bus-7657-i_10180,14.51424301214293
2019-01-01T01:00:00.0,bus-7658-bus-7657-i_10180,13.566359826176882
2019-01-01T00:00:00.0,bus-7659-bus-7661-i_10183,13.480667960801556
2019-01-01T01:00:00.0,bus-7659-bus-7661-i_10183,12.938507588193643
2019-01-01T00:00:00.0,bus-7661-bus-7660-i_10182,24.193628591626993
2019-01-01T01:00:00.0,bus-7661-bus-7660-i_10182,23.274098870577873
2019-01-01T00:00:00.0,bus-7662-bus-7663-i_10184,29.672944544262904
2019-01-01T01:00:00.0,bus-7662-bus-7663-i_10184,29.00893150090944
2019-01-01T00:00:00.0,bus-7665-bus-7664-i_10185,0.0
2019-01-01T01:00:00.0,bus-7665-bus-7664-i_10185,0.0
2019-01-01T00:00:00.0,bus-7666-bus-7668-i_10187,8.142858208596483
2019-01-01T01:00:00.0,bus-7666-bus-7668-i_10187,7.853676741631374
2019-01-01T00:00:00.0,bus-7668-bus-7667-i_10186,4.877263240716366
2019-01-01T01:00:00.0,bus-7668-bus-7667-i_10186,4.719171810187862
2019-01-01T00:00:00.0,bus-7670-bus-7669-i_10188,0.5502700000000003
2019-01-01T01:00:00.0,bus-7670-bus-7669-i_10188,-0.6877275489800858
2019-01-01T00:00:00.0,bus-7671-bus-7672-i_10189,-0.025525784269382547
2019-01-01T01:00:00.0,bus-7671-bus-7672-i_10189,-0.025554730617653575
2019-01-01T00:00:00.0,bus-7674-bus-7673-i_10190,23.171211809037516
2019-01-01T01:00:00.0,bus-7674-bus-7673-i_10190,22.266442920030407
2019-01-01T00:00:00.0,bus-7675-bus-7676-i_10191,36.25825717798561
2019-01-01T01:00:00.0,bus-7675-bus-7676-i_10191,34.86708166328482
2019-01-01T00:00:00.0,bus-7678-bus-7677-i_10192,18.904239983207855
2019-01-01T01:00:00.0,bus-7678-bus-7677-i_10192,18.2975281725615
2019-01-01T00:00:00.0,bus-7679-bus-7681-i_10194,36.55769516872363
2019-01-01T01:00:00.0,bus-7679-bus-7681-i_10194,35.4933128917526
2019-01-01T00:00:00.0,bus-7681-bus-7680-i_10193,17.688348534525595
2019-01-01T01:00:00.0,bus-7681-bus-7680-i_10193,17.22684991376492
2019-01-01T00:00:00.0,bus-7682-bus-7683-i_10195,17.944991955097432
2019-01-01T01:00:00.0,bus-7682-bus-7683-i_10195,17.534845567759405
