DateTime,name,value
2020-01-01T00:00:00.0,322_CT_6,22.0
2020-01-01T01:00:00.0,322_CT_6,22.0
2020-01-01T00:00:00.0,321_CC_1,170.00000015499995
2020-01-01T01:00:00.0,321_CC_1,170.0
2020-01-01T00:00:00.0,202_STEAM_3,0.0
2020-01-01T01:00:00.0,202_STEAM_3,0.0
2020-01-01T00:00:00.0,223_CT_4,0.0
2020-01-01T01:00:00.0,223_CT_4,0.0
2020-01-01T00:00:00.0,223_CT_6,0.0
2020-01-01T01:00:00.0,223_CT_6,0.0
2020-01-01T00:00:00.0,313_CC_1,170.00000015499995
2020-01-01T01:00:00.0,313_CC_1,170.0
2020-01-01T00:00:00.0,123_STEAM_2,0.0
2020-01-01T01:00:00.0,123_STEAM_2,0.0
2020-01-01T00:00:00.0,213_CT_1,0.0
2020-01-01T01:00:00.0,213_CT_1,0.0
2020-01-01T00:00:00.0,101_STEAM_3,0.0
2020-01-01T01:00:00.0,101_STEAM_3,0.0
2020-01-01T00:00:00.0,123_CT_1,22.0
2020-01-01T01:00:00.0,123_CT_1,22.0
2020-01-01T00:00:00.0,113_CT_3,22.0
2020-01-01T01:00:00.0,113_CT_3,22.0
2020-01-01T00:00:00.0,302_CT_3,0.0
2020-01-01T01:00:00.0,302_CT_3,0.0
2020-01-01T00:00:00.0,215_CT_4,22.0
2020-01-01T01:00:00.0,215_CT_4,22.0
2020-01-01T00:00:00.0,102_STEAM_3,0.0
2020-01-01T01:00:00.0,102_STEAM_3,0.0
2020-01-01T00:00:00.0,301_CT_4,22.0
2020-01-01T01:00:00.0,301_CT_4,22.0
2020-01-01T00:00:00.0,113_CT_2,22.0
2020-01-01T01:00:00.0,113_CT_2,22.0
2020-01-01T00:00:00.0,221_CC_1,169.999999845
2020-01-01T01:00:00.0,221_CC_1,169.999999845
2020-01-01T00:00:00.0,223_CT_5,0.0
2020-01-01T01:00:00.0,223_CT_5,0.0
2020-01-01T00:00:00.0,315_CT_7,22.0
2020-01-01T01:00:00.0,315_CT_7,22.0
2020-01-01T00:00:00.0,215_CT_5,22.0
2020-01-01T01:00:00.0,215_CT_5,22.0
2020-01-01T00:00:00.0,323_CC_1,170.0
2020-01-01T01:00:00.0,323_CC_1,169.999999845
2020-01-01T00:00:00.0,101_STEAM_4,0.0
2020-01-01T01:00:00.0,101_STEAM_4,0.0
