DateTime,name,value
2020-01-01T00:00:00.0,322_CT_6,265408.0
2020-01-01T01:00:00.0,322_CT_6,265408.0
2020-01-01T00:00:00.0,321_CC_1,1.2285899996747847e6
2020-01-01T01:00:00.0,321_CC_1,1.228589998879815e6
2020-01-01T00:00:00.0,202_STEAM_3,0.0
2020-01-01T01:00:00.0,202_STEAM_3,0.0
2020-01-01T00:00:00.0,223_CT_4,0.0
2020-01-01T01:00:00.0,223_CT_4,0.0
2020-01-01T00:00:00.0,223_CT_6,0.0
2020-01-01T01:00:00.0,223_CT_6,0.0
2020-01-01T00:00:00.0,313_CC_1,1.3487799996429698e6
2020-01-01T01:00:00.0,313_CC_1,1.34877999877023e6
2020-01-01T00:00:00.0,123_STEAM_2,0.0
2020-01-01T01:00:00.0,123_STEAM_2,0.0
2020-01-01T00:00:00.0,213_CT_1,0.0
2020-01-01T01:00:00.0,213_CT_1,0.0
2020-01-01T00:00:00.0,101_STEAM_3,0.0
2020-01-01T01:00:00.0,101_STEAM_3,0.0
2020-01-01T00:00:00.0,123_CT_1,279950.0
2020-01-01T01:00:00.0,123_CT_1,279950.0
2020-01-01T00:00:00.0,113_CT_3,288750.0
2020-01-01T01:00:00.0,113_CT_3,288750.0
2020-01-01T00:00:00.0,302_CT_3,0.0
2020-01-01T01:00:00.0,302_CT_3,0.0
2020-01-01T00:00:00.0,215_CT_4,313038.0
2020-01-01T01:00:00.0,215_CT_4,313038.0
2020-01-01T00:00:00.0,102_STEAM_3,0.0
2020-01-01T01:00:00.0,102_STEAM_3,0.0
2020-01-01T00:00:00.0,301_CT_4,287980.0
2020-01-01T01:00:00.0,301_CT_4,287980.0
2020-01-01T00:00:00.0,113_CT_2,288750.0
2020-01-01T01:00:00.0,113_CT_2,288750.0
2020-01-01T00:00:00.0,221_CC_1,1.170789998932515e6
2020-01-01T01:00:00.0,221_CC_1,1.170789998932515e6
2020-01-01T00:00:00.0,223_CT_5,0.0
2020-01-01T01:00:00.0,223_CT_5,0.0
2020-01-01T00:00:00.0,315_CT_7,227524.0
2020-01-01T01:00:00.0,315_CT_7,227524.0
2020-01-01T00:00:00.0,215_CT_5,313038.0
2020-01-01T01:00:00.0,215_CT_5,313038.0
2020-01-01T00:00:00.0,323_CC_1,1.254769998855945e6
2020-01-01T01:00:00.0,323_CC_1,1.254769998855945e6
2020-01-01T00:00:00.0,101_STEAM_4,0.0
2020-01-01T01:00:00.0,101_STEAM_4,0.0
2020-01-01T00:00:00.0,113_CT_1,288750.0
2020-01-01T01:00:00.0,113_CT_1,288750.0
2020-01-01T00:00:00.0,223_STEAM_3,1.57206e6
