DateTime,name,value
2020-01-01T00:00:00.0,bus-3-bus-4-i_6,-144.25122782985432
2020-01-01T01:00:00.0,bus-3-bus-4-i_6,-90.0043447865352
2020-01-01T02:00:00.0,bus-3-bus-4-i_6,-89.79201700109837
2020-01-01T03:00:00.0,bus-3-bus-4-i_6,-89.70102317152738
2020-01-01T04:00:00.0,bus-3-bus-4-i_6,-91.09626791728537
2020-01-01T05:00:00.0,bus-3-bus-4-i_6,-94.94840465529128
2020-01-01T06:00:00.0,bus-3-bus-4-i_6,-100.1654462115932
2020-01-01T07:00:00.0,bus-3-bus-4-i_6,-99.31616212233224
2020-01-01T08:00:00.0,bus-3-bus-4-i_6,-98.1938904417318
2020-01-01T09:00:00.0,bus-3-bus-4-i_6,-98.55789022814214
2020-01-01T10:00:00.0,bus-3-bus-4-i_6,-96.64697111599916
2020-01-01T11:00:00.0,bus-3-bus-4-i_6,-96.1616785215508
2020-01-01T12:00:00.0,bus-3-bus-4-i_6,-96.22232602545357
2020-01-01T13:00:00.0,bus-3-bus-4-i_6,-95.3427040972314
2020-01-01T14:00:00.0,bus-3-bus-4-i_6,-95.03940047744521
2020-01-01T15:00:00.0,bus-3-bus-4-i_6,-95.3427040972314
2020-01-01T16:00:00.0,bus-3-bus-4-i_6,-97.49626047212901
2020-01-01T17:00:00.0,bus-3-bus-4-i_6,-112.05493702653462
2020-01-01T18:00:00.0,bus-3-bus-4-i_6,-113.35904944301645
2020-01-01T19:00:00.0,bus-3-bus-4-i_6,-111.90329416242272
2020-01-01T20:00:00.0,bus-3-bus-4-i_6,-109.50731087673087
2020-01-01T21:00:00.0,bus-3-bus-4-i_6,-104.47250504455567
2020-01-01T22:00:00.0,bus-3-bus-4-i_6,-98.64888539714111
2020-01-01T23:00:00.0,bus-3-bus-4-i_6,-93.76546470416525
2020-01-02T00:00:00.0,bus-3-bus-4-i_6,-90.9749420652546
2020-01-02T01:00:00.0,bus-3-bus-4-i_6,-89.97400499917578
2020-01-02T02:00:00.0,bus-3-bus-4-i_6,-89.45837284834073
2020-01-02T03:00:00.0,bus-3-bus-4-i_6,-89.61002923756467
2020-01-02T04:00:00.0,bus-3-bus-4-i_6,-90.9749420652546
2020-01-02T05:00:00.0,bus-3-bus-4-i_6,-94.88774100628538
2020-01-02T06:00:00.0,bus-3-bus-4-i_6,-100.37780010489641
2020-01-02T07:00:00.0,bus-3-bus-4-i_6,-98.95218229192379
2020-01-02T08:00:00.0,bus-3-bus-4-i_6,-98.1938904417318
