DateTime,name,value
2020-01-01T00:00:00.0,bus4,-400.0
2020-01-01T00:00:00.0,bus3,-300.0
2020-01-01T00:00:00.0,bus2,-300.0
2020-01-01T01:00:00.0,bus4,-151.9911852631579
2020-01-01T01:00:00.0,bus3,-113.99338894736842
2020-01-01T01:00:00.0,bus2,-113.99338894736842
2020-01-01T02:00:00.0,bus4,-151.5504485614035
2020-01-01T02:00:00.0,bus3,-113.66283642105262
2020-01-01T02:00:00.0,bus2,-113.66283642105262
2020-01-01T03:00:00.0,bus4,-151.36156140350877
2020-01-01T03:00:00.0,bus3,-113.5211710526316
2020-01-01T03:00:00.0,bus2,-113.5211710526316
2020-01-01T04:00:00.0,bus4,-154.257830877193
2020-01-01T04:00:00.0,bus3,-115.69337315789474
2020-01-01T04:00:00.0,bus2,-115.69337315789474
2020-01-01T05:00:00.0,bus4,-162.25405319298244
2020-01-01T05:00:00.0,bus3,-121.69053989473684
2020-01-01T05:00:00.0,bus2,-121.69053989473684
2020-01-01T06:00:00.0,bus4,-173.08358259649123
2020-01-01T06:00:00.0,bus3,-129.81268694736843
2020-01-01T06:00:00.0,bus2,-129.81268694736843
2020-01-01T07:00:00.0,bus4,-171.32063592982456
2020-01-01T07:00:00.0,bus3,-128.49047694736842
2020-01-01T07:00:00.0,bus2,-128.49047694736842
2020-01-01T08:00:00.0,bus4,-168.99102792982455
2020-01-01T08:00:00.0,bus3,-126.74327094736842
2020-01-01T08:00:00.0,bus2,-126.74327094736842
2020-01-01T09:00:00.0,bus4,-169.74657642105265
2020-01-01T09:00:00.0,bus3,-127.30993231578948
2020-01-01T09:00:00.0,bus2,-127.30993231578948
2020-01-01T10:00:00.0,bus4,-165.7799465263158
2020-01-01T10:00:00.0,bus3,-124.33495989473684
2020-01-01T10:00:00.0,bus2,-124.33495989473684
2020-01-01T11:00:00.0,bus4,-164.77254835087717
2020-01-01T11:00:00.0,bus3,-123.57941126315788
2020-01-01T11:00:00.0,bus2,-123.57941126315788
2020-01-01T12:00:00.0,bus4,-164.89847312280702
2020-01-01T12:00:00.0,bus3,-123.67385484210524
2020-01-01T12:00:00.0,bus2,-123.67385484210524
2020-01-01T13:00:00.0,bus4,-163.0725642105263
2020-01-01T13:00:00.0,bus3,-122.30442315789473
2020-01-01T13:00:00.0,bus2,-122.30442315789473
2020-01-01T14:00:00.0,bus4,-162.4429403508772
2020-01-01T14:00:00.0,bus3,-121.8322052631579
2020-01-01T14:00:00.0,bus2,-121.8322052631579
2020-01-01T15:00:00.0,bus4,-163.0725642105263
2020-01-01T15:00:00.0,bus3,-122.30442315789473
2020-01-01T15:00:00.0,bus2,-122.30442315789473
2020-01-01T16:00:00.0,bus4,-167.54289305263157
2020-01-01T16:00:00.0,bus3,-125.65716978947367
2020-01-01T16:00:00.0,bus2,-125.65716978947367
2020-01-01T17:00:00.0,bus4,-197.76483550877194
2020-01-01T17:00:00.0,bus3,-148.32362663157895
2020-01-01T17:00:00.0,bus2,-148.32362663157895
2020-01-01T18:00:00.0,bus4,-200.4722178245614
2020-01-01T18:00:00.0,bus3,-150.35416336842104
2020-01-01T18:00:00.0,bus2,-150.35416336842104
2020-01-01T19:00:00.0,bus4,-197.45002357894737
2020-01-01T19:00:00.0,bus3,-148.08751768421052
2020-01-01T19:00:00.0,bus2,-148.08751768421052
2020-01-01T20:00:00.0,bus4,-192.47599564912278
2020-01-01T20:00:00.0,bus3,-144.3569967368421
2020-01-01T20:00:00.0,bus2,-144.3569967368421
2020-01-01T21:00:00.0,bus4,-182.02424056140353
2020-01-01T21:00:00.0,bus3,-136.51818042105265
2020-01-01T21:00:00.0,bus2,-136.51818042105265
2020-01-01T22:00:00.0,bus4,-169.93546357894735
2020-01-01T22:00:00.0,bus3,-127.4515976842105
2020-01-01T22:00:00.0,bus2,-127.4515976842105
2020-01-01T23:00:00.0,bus4,-159.79852042105264
2020-01-01T23:00:00.0,bus3,-119.84889031578949
2020-01-01T23:00:00.0,bus2,-119.84889031578949
2020-01-02T00:00:00.0,bus4,-154.00598147368422
2020-01-02T00:00:00.0,bus3,-115.50448610526315
2020-01-02T00:00:00.0,bus2,-115.50448610526315
2020-01-02T01:00:00.0,bus4,-151.92822287719295
